ts,art_cnt,tone_avg,tone_pos_ratio,topic_cnt,OIL_CORE_art_cnt,OIL_CORE_tone_avg,OIL_CORE_tone_pos_ratio,OIL_CORE_topic_cnt,GEOPOL_art_cnt,GEOPOL_tone_avg,GEOPOL_tone_pos_ratio,GEOPOL_topic_cnt,USD_RATE_art_cnt,USD_RATE_tone_avg,USD_RATE_tone_pos_ratio,USD_RATE_topic_cnt,SUPPLY_CHAIN_art_cnt,SUPPLY_CHAIN_tone_avg,SUPPLY_CHAIN_tone_pos_ratio,SUPPLY_CHAIN_topic_cnt,MACRO_art_cnt,MACRO_tone_avg,MACRO_tone_pos_ratio,MACRO_topic_cnt,ESG_POLICY_art_cnt,ESG_POLICY_tone_avg,ESG_POLICY_tone_pos_ratio,ESG_POLICY_topic_cnt
2025-09-04 19:00:00,9288,-0.46228606608755146,0.46694910731813527,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 20:00:00,8685,-0.4454164456436098,0.4672369330946697,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 21:00:00,7915,-0.6656514512262517,0.450546537343823,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 22:00:00,7385,-0.6260175157803227,0.4534721736640287,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 23:00:00,7078,-0.5887162371916749,0.4555367345254508,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 00:00:00,6084,-0.8067538167041717,0.4384662649321309,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 01:00:00,5027,-0.6716952014574007,0.4482904120945955,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 02:00:00,4716,-0.8405074254417845,0.43790035187800885,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 03:00:00,3885,-0.7577901792991582,0.4445269428235685,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 04:00:00,3986,-0.6501419406874502,0.4519127200256536,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 05:00:00,4101,-0.5232048590097107,0.46109187589930556,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 06:00:00,4402,-0.26183821431764737,0.4807958038547574,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 07:00:00,3964,-0.4682123629896025,0.4653357961409245,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 08:00:00,4434,-0.3301201154138476,0.47542038773060397,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 09:00:00,4336,-0.08827030157357461,0.4933742092878076,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 10:00:00,4808,-0.2973982684161667,0.4774223414006923,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 11:00:00,5283,-0.3434962133709811,0.47399379025414595,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 12:00:00,5841,-0.47926021818708203,0.46421701674932386,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 13:00:00,6885,-0.44684881401993953,0.4676152697577294,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 14:00:00,6764,-0.5133758157311218,0.46093425830442697,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 15:00:00,7424,-0.4968301243337094,0.4629352466673871,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 16:00:00,7902,-0.6857714663281355,0.44960705583448485,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 17:00:00,8032,-0.80372485255438,0.4408932694166255,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 18:00:00,7761,-0.8622012898109473,0.43621457813806475,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 19:00:00,7565,-0.955151389505818,0.429339925329261,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 20:00:00,6975,-0.9182986059933039,0.43237598709147224,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 21:00:00,6693,-0.8046066768630072,0.439485247195683,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05 22:00:00,6450,-1.053775171488777,0.4223390985133638,,,,,,,,,,,,,,,,,,,,,,,,,
