ts,cl1_cl2,crack_rb,crack_ho,ovx
2019-03-05 18:00:00+00:00,0.4299999999999926,0.0,0.0,0.2940740229726467
2019-03-05 19:00:00+00:00,0.3200000000000074,0.0,0.0,0.2897795867683074
2019-03-05 20:00:00+00:00,0.10000000000000853,0.0,0.0,0.2935048808250836
2019-03-05 21:00:00+00:00,-0.20999999999999375,0.0,0.0,0.3300765754889448
2019-03-05 23:00:00+00:00,-0.26500000000000057,0.0,0.0,0.3356731399399814
2019-03-06 00:00:00+00:00,-0.21000000000000085,0.0,0.0,0.3363630092097547
2019-03-06 01:00:00+00:00,-0.30999999999999517,0.0,0.0,0.3374495533096478
2019-03-06 02:00:00+00:00,-0.21000000000000796,0.0,0.0,0.3279810975820082
2019-03-06 03:00:00+00:00,-0.26500000000000057,0.0,0.0,0.3276016694836328
2019-03-06 04:00:00+00:00,-0.16500000000000625,0.0,0.0,0.3277396433375875
2019-03-06 05:00:00+00:00,-0.16499999999999915,0.0,0.0,0.3273602152392121
2019-03-06 06:00:00+00:00,-0.13000000000000256,0.0,0.0,0.3266530992376945
2019-03-06 07:00:00+00:00,-0.18999999999999773,0.0,0.0,0.3265668655789728
2019-03-06 08:00:00+00:00,-0.28000000000000114,0.0,0.0,0.3276361629471215
2019-03-06 09:00:00+00:00,-0.28999999999999915,0.0,0.0,0.3345693491083439
2019-03-06 10:00:00+00:00,-0.22999999999999687,0.0,0.0,0.3124417922803629
2019-03-06 11:00:00+00:00,-0.24499999999999744,0.0,0.0,0.2695146769687144
2019-03-06 12:00:00+00:00,-0.7999999999999972,0.0,0.0,0.2843813597323307
2019-03-06 13:00:00+00:00,-0.7999999999999972,0.0,0.0,0.2846400607084957
2019-03-06 14:00:00+00:00,-0.7700000000000031,0.0,0.0,0.2847435410989617
2019-03-06 15:00:00+00:00,-0.6700000000000017,0.0,0.0,0.2699630919940671
2019-03-06 16:00:00+00:00,-0.5250000000000057,0.0,0.0,0.2698423648718568
2019-03-06 17:00:00+00:00,-0.5200000000000031,0.0,0.0,0.263719775102618
2019-03-06 18:00:00+00:00,-0.4100000000000037,0.0,0.0,0.2894174054016764
2019-03-06 19:00:00+00:00,-0.40499999999999403,0.0,0.0,0.2865027077368838
2019-03-06 20:00:00+00:00,-0.3950000000000031,0.0,0.0,0.2878134593494533
2019-03-06 21:00:00+00:00,-0.32500000000000284,0.0,0.0,0.2576747956262288
2019-03-06 23:00:00+00:00,-0.10500000000000398,0.0,0.0,0.2538718912766031
2019-03-07 00:00:00+00:00,-0.020000000000003126,0.0,0.0,0.2534924631782277
2019-03-07 01:00:00+00:00,0.14999999999999858,0.0,0.0,0.2615294401710876
2019-03-07 02:00:00+00:00,0.3599999999999923,0.0,0.0,0.2632713600772653
2019-03-07 03:00:00+00:00,0.37000000000000455,0.0,0.0,0.2624607636852816
2019-03-07 04:00:00+00:00,0.3299999999999983,0.0,0.0,0.2625125038805146
2019-03-07 05:00:00+00:00,0.2049999999999983,0.0,0.0,0.2690490152116174
2019-03-07 06:00:00+00:00,0.19999999999999574,0.0,0.0,0.26846262633231
2019-03-07 07:00:00+00:00,0.13999999999999346,0.0,0.0,0.2684798730640543
2019-03-07 08:00:00+00:00,0.259999999999998,0.0,0.0,0.2672036149149736
2019-03-07 09:00:00+00:00,0.6100000000000065,0.0,0.0,0.2771549791314546
2019-03-07 10:00:00+00:00,0.75,0.0,0.0,0.2754130592252768
2019-03-07 11:00:00+00:00,0.8399999999999963,0.0,0.0,0.2734814252699113
2019-03-07 12:00:00+00:00,0.740000000000002,0.0,0.0,0.2491462867786554
2019-03-07 13:00:00+00:00,0.7600000000000051,0.0,0.0,0.2706529612638405
2019-03-07 14:00:00+00:00,0.35999999999999943,0.0,0.0,0.3545238177365389
2019-03-07 15:00:00+00:00,0.6600000000000037,0.0,0.0,0.387430581904729
2019-03-07 16:00:00+00:00,0.6700000000000017,0.0,0.0,0.381963367941775
2019-03-07 17:00:00+00:00,0.7450000000000045,0.0,0.0,0.3823427960401503
2019-03-07 18:00:00+00:00,0.6850000000000023,0.0,0.0,0.3594736297471629
2019-03-07 19:00:00+00:00,0.37000000000000455,0.0,0.0,0.3659411541512883
2019-03-07 20:00:00+00:00,0.38999999999999346,0.0,0.0,0.3646648960022076
2019-03-07 21:00:00+00:00,0.16499999999999915,0.0,0.0,0.3794194750094857
2019-03-07 23:00:00+00:00,0.25499999999999545,0.0,0.0,0.3793763581801249
2019-03-08 00:00:00+00:00,0.269999999999996,0.0,0.0,0.3798075264737332
2019-03-08 01:00:00+00:00,0.21000000000000085,0.0,0.0,0.3595943568693732
2019-03-08 02:00:00+00:00,0.03999999999999915,0.0,0.0,0.3558000758856197
2019-03-08 03:00:00+00:00,-0.0899999999999963,0.0,0.0,0.3574040219378427
2019-03-08 04:00:00+00:00,-0.14000000000000057,0.0,0.0,0.3588699941361112
2019-03-08 05:00:00+00:00,-0.0899999999999963,0.0,0.0,0.355041219688869
2019-03-08 06:00:00+00:00,-0.0799999999999983,0.0,0.0,0.3608533682867096
2019-03-08 07:00:00+00:00,-0.20999999999999375,0.0,0.0,0.3766858680280087
2019-03-08 08:00:00+00:00,-0.22999999999999687,0.0,0.0,0.3639577800006898
2019-03-08 09:00:00+00:00,-0.490000000000002,0.0,0.0,0.3319133524197165
2019-03-08 10:00:00+00:00,-0.9200000000000017,0.0,0.0,0.3467800351833328
2019-03-08 11:00:00+00:00,-0.9600000000000009,0.0,0.0,0.3179607464385499
2019-03-08 12:00:00+00:00,-1.4299999999999997,0.0,0.0,0.3390190058983822
2019-03-08 13:00:00+00:00,-1.8000000000000043,0.0,0.0,0.3593356558932082
2019-03-08 14:00:00+00:00,-1.8800000000000026,0.0,0.0,0.3267220861646718
2019-03-08 15:00:00+00:00,-1.2899999999999991,0.0,0.0,0.3156151909213204
2019-03-08 16:00:00+00:00,-1.6400000000000006,0.0,0.0,0.304766996654134
2019-03-08 17:00:00+00:00,-1.3800000000000026,0.0,0.0,0.4011417336414749
2019-03-08 18:00:00+00:00,-0.9000000000000057,0.0,0.0,0.5397192232072022
2019-03-08 19:00:00+00:00,-0.6300000000000026,0.0,0.0,0.5696767962471112
2019-03-08 20:00:00+00:00,-0.4199999999999946,0.0,0.0,0.5761960608464696
2019-03-08 21:00:00+00:00,-0.48499999999999943,0.0,0.0,0.5719619882032355
2019-03-10 22:00:00+00:00,-0.18500000000000227,0.0,0.0,0.18152185160912
2019-03-10 23:00:00+00:00,-0.28000000000000114,0.0,0.0,0.1823669414645924
2019-03-11 00:00:00+00:00,-0.23999999999999488,0.0,0.0,0.1823496947328481
2019-03-11 01:00:00+00:00,-0.01999999999999602,0.0,0.0,0.1910248008002483
2019-03-11 02:00:00+00:00,0.07000000000000028,0.0,0.0,0.1960263530061053
2019-03-11 03:00:00+00:00,0.0799999999999983,0.0,0.0,0.1971128971059984
2019-03-11 04:00:00+00:00,0.0799999999999983,0.0,0.0,0.1992169983788072
2019-03-11 05:00:00+00:00,0.02499999999999858,0.0,0.0,0.1991307647200855
2019-03-11 06:00:00+00:00,0.18999999999999773,0.0,0.0,0.1999931013073022
2019-03-11 07:00:00+00:00,0.3999999999999986,0.0,0.0,0.2002862957469559
2019-03-11 08:00:00+00:00,0.6400000000000006,0.0,0.0,0.213902590459108
2019-03-11 10:00:00+00:00,0.6099999999999994,0.0,0.0,0.2257424718015936
2019-03-11 11:00:00+00:00,0.7199999999999989,0.0,0.0,0.2294332723948811
2019-03-11 12:00:00+00:00,0.7700000000000031,0.0,0.0,0.2294160256631368
2019-03-11 13:00:00+00:00,1.3800000000000026,0.0,0.0,0.2600117277775861
2019-03-11 14:00:00+00:00,1.5,0.0,0.0,0.2756027732744645
2019-03-11 15:00:00+00:00,2.030000000000001,0.0,0.0,0.2998344313752544
