ts,event_strength,neg_boost,lambda,w_t
2024-05-09 23:00:00,2.1876640605269295e-190,1.0,1.0,1.7501312484215437e-190
2024-05-10 00:00:00,2.012748099973031e-190,1.0,1.0,1.6101984799784249e-190
2024-05-10 01:00:00,1.8518176474360048e-190,1.0,1.0,1.4814541179488038e-190
2024-05-10 02:00:00,1.7037544834355419e-190,1.0,1.0,1.3630035867484335e-190
2024-05-10 03:00:00,1.5675297963844788e-190,1.0,1.0,1.2540238371075832e-190
2024-05-10 04:00:00,1.4421970339286073e-190,1.0,1.0,1.1537576271428858e-190
2024-05-10 05:00:00,1.326885325861017e-190,1.0,1.0,1.0615082606888136e-190
2024-05-10 06:00:00,1.220793432911992e-190,1.0,1.0,9.766347463295937e-191
2024-05-10 07:00:00,1.123184179366857e-190,1.0,1.0,8.985473434934856e-191
2024-05-10 08:00:00,1.0333793308265163e-190,1.0,1.0,8.26703464661213e-191
2024-05-10 09:00:00,9.507548815202879e-191,1.0,1.0,7.606039052162303e-191
2024-05-10 10:00:00,8.747367184243214e-191,1.0,1.0,6.997893747394572e-191
2024-05-10 11:00:00,8.047966320574951e-191,1.0,1.0,6.438373056459961e-191
2024-05-10 12:00:00,7.404486462369609e-191,1.0,1.0,5.923589169895688e-191
2024-05-10 13:00:00,6.812456412901724e-191,1.0,1.0,5.4499651303213794e-191
2024-05-10 14:00:00,6.267762472596066e-191,1.0,1.0,5.014209978076853e-191
2024-05-10 15:00:00,5.766619855135068e-191,1.0,1.0,4.6132958841080547e-191
2024-05-10 16:00:00,5.305546389007677e-191,1.0,1.0,4.244437111206142e-191
2024-05-10 17:00:00,4.881338321763381e-191,1.0,1.0,3.905070657410705e-191
2024-05-10 18:00:00,4.4910480588543025e-191,1.0,1.0,3.592838447083442e-191
2024-05-10 19:00:00,4.1319636823808434e-191,1.0,1.0,3.3055709459046746e-191
2024-05-10 20:00:00,3.801590107425778e-191,1.0,1.0,3.0412720859406227e-191
2024-05-12 22:00:00,5.893929646897025e-193,1.0,1.0,4.715143717517621e-193
2024-05-12 23:00:00,5.42267705184589e-193,1.0,1.0,4.3381416414767124e-193
2024-05-13 00:00:00,4.989103733889227e-193,1.0,1.0,3.9912829871113817e-193
2024-05-13 01:00:00,4.590197024371172e-193,1.0,1.0,3.672157619496938e-193
2024-05-13 02:00:00,4.2231851343209165e-193,1.0,1.0,3.3785481074567335e-193
2024-05-13 03:00:00,3.8855178947774003e-193,1.0,1.0,3.1084143158219205e-193
2024-05-13 04:00:00,3.5748490370323015e-193,1.0,1.0,2.8598792296258414e-193
2024-05-13 05:00:00,3.289019889664646e-193,1.0,1.0,2.6312159117317166e-193
2024-05-13 06:00:00,3.026044379090596e-193,1.0,1.0,2.420835503272477e-193
2024-05-13 07:00:00,2.784095229402814e-193,1.0,1.0,2.227276183522251e-193
2024-05-13 08:00:00,2.5614912656082517e-193,1.0,0.9987990039414762,2.0467319397554507e-193
2024-05-13 09:00:00,2.356685732044579e-193,1.0,1.0,1.8853485856356635e-193
2024-05-13 10:00:00,2.1682555448042742e-193,1.0,1.0,1.7346044358434194e-193
2024-05-13 11:00:00,1.9948914034862704e-193,1.0,0.9852072709668062,1.5723052124030804e-193
2024-05-13 12:00:00,1.8353886935695253e-193,1.0,0.9898160810695076,1.4533577951266168e-193
2024-05-13 13:00:00,1.6886391161924842e-193,1.0,0.9154822895564113,1.2367353634611282e-193
2024-05-13 14:00:00,1.5536229871775214e-193,1.0,0.9165994889009641,1.1392400287933642e-193
2024-05-13 15:00:00,1.4294021517923492e-193,1.0,0.9627115801923978,1.1008816034259408e-193
2024-05-13 16:00:00,1.3151134660157117e-193,1.0,1.0,1.0520907728125694e-193
2024-05-13 17:00:00,1.2099627990115888e-193,1.0,1.0,9.679702392092711e-194
2024-05-13 18:00:00,1.1132195151398325e-193,1.0,1.0,8.90575612111866e-194
2024-05-13 19:00:00,1.0242113971607857e-193,1.0,1.0,8.193691177286286e-194
2024-05-13 20:00:00,9.423199753574943e-194,1.0,1.0,7.538559802859954e-194
2024-05-13 22:00:00,7.976566381394776e-194,1.0,1.0,6.38125310511582e-194
2024-05-13 23:00:00,7.338795347122434e-194,1.0,1.0,5.871036277697947e-194
2024-05-14 00:00:00,6.752017669227405e-194,1.0,1.0,5.4016141353819247e-194
2024-05-14 01:00:00,6.212156144051294e-194,1.0,1.0,4.969724915241035e-194
2024-05-14 02:00:00,5.715459563139735e-194,1.0,1.0,4.572367650511788e-194
2024-05-14 03:00:00,5.2584766481062655e-194,1.0,1.0,4.2067813184850124e-194
2024-05-14 04:00:00,4.8380320695489865e-194,1.0,1.0,3.8704256556391896e-194
2024-05-14 05:00:00,4.451204383386175e-194,1.0,1.0,3.5609635067089404e-194
2024-05-14 06:00:00,4.095305731307856e-194,1.0,1.0,3.276244585046285e-194
2024-05-14 07:00:00,3.76786316428932e-194,1.0,1.0,3.0142905314314564e-194
2024-05-14 08:00:00,3.466601459392023e-194,1.0,1.0,2.773281167513618e-194
2024-05-14 09:00:00,3.1894273104593705e-194,1.0,1.0,2.5515418483674966e-194
2024-05-14 10:00:00,2.934414782854424e-194,1.0,1.0,2.3475318262835392e-194
2024-05-14 11:00:00,2.6997919311709823e-194,1.0,1.0,2.159833544936786e-194
2024-05-14 12:00:00,2.4839284869350824e-194,1.0,1.0,1.987142789548066e-194
2024-05-14 13:00:00,2.2853245307433317e-194,1.0,1.0,1.8282596245946656e-194
2024-05-14 14:00:00,2.1026000701258215e-194,1.0,1.0,1.6820800561006573e-194
2024-05-14 15:00:00,1.934485450718412e-194,1.0,1.0,1.5475883605747296e-194
2024-05-14 16:00:00,1.7798125341151977e-194,1.0,0.965667414398186,1.374965574346005e-194
2024-05-14 17:00:00,1.6375065810999805e-194,1.0,0.9433666031237151,1.2358152168040135e-194
2024-05-14 18:00:00,1.5065787838597388e-194,1.0,0.9690063535114184,1.1679075309004744e-194
2024-05-14 19:00:00,1.3861193952892175e-194,1.0,0.9812139561678022,1.0880637564581238e-194
2024-05-14 20:00:00,1.2752914076452438e-194,1.0,0.9362497792355573,9.5519303909509e-195
2024-05-14 22:00:00,1.0795108704817047e-194,1.0,0.9358108301684788,8.08174371105105e-195
2024-05-14 23:00:00,9.9319794691835e-195,1.0,0.9357123152412381,7.43478040323051e-195
2024-05-15 00:00:00,9.137862236835045e-195,1.0,0.9340208315595984,6.8279629481005765e-195
2024-05-15 01:00:00,8.407239112652456e-195,1.0,0.9311583008683381,6.262776389705036e-195
2024-05-15 02:00:00,7.735033388049226e-195,1.0,0.9381437815685182,5.805258778578599e-195
2024-05-15 03:00:00,7.116574265645752e-195,1.0,0.9385501249236594,5.3434093328402566e-195
2024-05-15 04:00:00,6.547564404402276e-195,1.0,0.9458993868728326,4.954669724507597e-195
2024-05-15 05:00:00,6.024050059696199e-195,1.0,0.9426457946172396,4.542836364269083e-195
2024-05-15 06:00:00,5.542393610870719e-195,1.0,0.9424094563372096,4.178563319701999e-195
2024-05-15 07:00:00,5.099248285358949e-195,1.0,0.9407442660961581,3.837670868681678e-195
2024-05-15 08:00:00,4.691534903752743e-195,1.0,0.9388052604142676,3.523550117648176e-195
2024-05-15 09:00:00,4.316420484236067e-195,1.0,0.9029399488952159,3.1179747931571024e-195
2024-05-15 10:00:00,3.971298557713068e-195,1.0,0.9009446664075351,2.8623362034268203e-195
2024-05-15 11:00:00,3.6537710568494646e-195,1.0,0.8826098175475625,2.5798833646771767e-195
2024-05-15 12:00:00,3.361631653188502e-195,1.0,0.8789062185310306,2.3636471715184985e-195
2024-05-15 13:00:00,3.092850426557278e-195,1.0,0.7840900361173162,1.9400585621318025e-195
2024-05-15 14:00:00,2.8455597602379974e-195,1.0,0.7623689167439172,1.7354930495541784e-195
2024-05-15 15:00:00,2.6180413639008266e-195,1.0,0.6933716657791117,1.4522205612532272e-195
2024-05-15 16:00:00,2.4087143341255367e-195,1.0,0.7100081606329086,1.3681654670900748e-195
2024-05-15 17:00:00,2.2161241695498316e-195,1.0,0.7252847854774055,1.2858569143225944e-195
2024-05-15 18:00:00,2.0389326643192927e-195,1.0,0.7357886065353858,1.2001787391191792e-195
2024-05-15 19:00:00,1.8759086096122856e-195,1.0,0.7376165666616004,1.1069610143945205e-195
2024-05-15 20:00:00,1.7259192386288758e-195,1.0,0.736894148519988,1.0174558302109534e-195
2024-05-15 22:00:00,1.4609590941364383e-195,1.0,0.7515384078938313,8.783734972842503e-196
2024-05-15 23:00:00,1.3441472545621713e-195,1.0,0.7498005674187261,8.062738993320313e-196
2024-05-16 00:00:00,1.236675173999218e-195,1.0,0.7459160749587825,7.37964713430773e-196
2024-05-16 01:00:00,1.1377960865487484e-195,1.0,0.7436414413795592,6.768898574377064e-196
2024-05-16 02:00:00,1.0468229344162979e-195,1.0,0.7533514297142215,6.3090044344012385e-196
2024-05-16 03:00:00,9.631235939155568e-196,1.0,0.7533899557409807,5.804861134345085e-196
2024-05-16 04:00:00,8.861164831797452e-196,1.0,0.7530585015471793,5.338380408156762e-196
2024-05-16 05:00:00,8.152665210605187e-196,1.0,0.7534816465278871,4.914306885181936e-196
2024-05-16 06:00:00,7.500814091359813e-196,1.0,0.7538942456204197,4.523856464755777e-196
2024-05-16 07:00:00,6.90108210992865e-196,1.0,0.7465047502346333,4.1213524614567866e-196
2024-05-16 08:00:00,6.349302050138319e-196,1.0,0.7406374104044416,3.7620245026320462e-196
2024-05-16 09:00:00,5.841639888024051e-196,1.0,0.7216179051561928,3.372345550938218e-196
2024-05-16 10:00:00,5.374568151252495e-196,1.0,0.7410112218744304,3.1860922502456076e-196
2024-05-16 11:00:00,4.9448414086046e-196,1.0,0.7506136732582311,2.969332458713684e-196
2024-05-16 12:00:00,4.549473719214285e-196,1.0,0.7532337619549315,2.741453763551096e-196
2024-05-16 13:00:00,4.185717884866076e-196,1.0,0.7337655688792646,2.457068531965495e-196
2024-05-16 14:00:00,3.851046361185171e-196,1.0,0.8545399817919118,2.6326984698935876e-196
2024-05-16 15:00:00,3.543133695086862e-196,1.0,0.89041520088942,2.523888080711073e-196
2024-05-16 16:00:00,3.2598403664496847e-196,1.0,1.0,2.607872293159748e-196
2024-05-16 17:00:00,2.999197921735295e-196,1.0,1.0,2.3993583373882364e-196
2024-05-16 18:00:00,2.759395296260328e-196,1.0,1.0,2.2075162370082625e-196
2024-05-16 19:00:00,2.5387662300787897e-196,1.0,1.0,2.031012984063032e-196
2024-05-16 20:00:00,2.335777690033578e-196,1.0,1.0,1.8686221520268626e-196
2024-05-16 22:00:00,1.9771931280205998e-196,1.0,1.0,1.58175450241648e-196
2024-05-16 23:00:00,1.8191054940788679e-196,1.0,1.0,1.4552843952630943e-196
2024-05-17 00:00:00,1.6736578494487143e-196,1.0,1.0,1.3389262795589715e-196
2024-05-17 01:00:00,1.5398395563858437e-196,1.0,1.0,1.231871645108675e-196
2024-05-17 02:00:00,1.416720783278117e-196,1.0,1.0,1.1333766266224937e-196
2024-05-17 03:00:00,1.3034460437442621e-196,1.0,1.0,1.0427568349954097e-196
2024-05-17 04:00:00,1.1992282523176196e-196,1.0,1.0,9.593826018540957e-197
2024-05-17 05:00:00,1.1033432554105316e-196,1.0,1.0,8.826746043284252e-197
2024-05-17 06:00:00,1.015124799559356e-196,1.0,1.0,8.120998396474849e-197
2024-05-17 07:00:00,9.339599019863145e-197,1.0,0.977599947398342,7.304313208431854e-197
2024-05-17 08:00:00,8.592845913102752e-197,1.0,0.9826751709897965,6.755181061557776e-197
2024-05-17 09:00:00,7.905799888120294e-197,1.0,1.0,6.324639910496236e-197
2024-05-17 10:00:00,7.273687030242343e-197,1.0,1.0,5.818949624193875e-197
2024-05-17 11:00:00,6.692115125936343e-197,1.0,1.0,5.353692100749075e-197
2024-05-17 12:00:00,6.15704314367391e-197,1.0,0.9249319553879177,4.5558767634288655e-197
2024-05-17 13:00:00,5.664753154969057e-197,1.0,0.9312306776636629,4.220153535439366e-197
2024-05-17 14:00:00,5.2118245004832175e-197,1.0,0.9815170994408554,4.092395893207258e-197
2024-05-17 15:00:00,4.7951100216976655e-197,1.0,1.0,3.836088017358133e-197
2024-05-17 16:00:00,4.411714192996114e-197,1.0,1.0,3.5293713543968915e-197
2024-05-17 17:00:00,4.0589730022070633e-197,1.0,1.0,3.247178401765651e-197
2024-05-17 18:00:00,3.734435439811683e-197,1.0,1.0,2.987548351849347e-197
2024-05-17 19:00:00,3.4358464681926044e-197,1.0,1.0,2.748677174554084e-197
2024-05-17 20:00:00,3.161131352584552e-197,1.0,1.0,2.5289050820676416e-197
2024-05-19 22:00:00,4.900971769770828e-199,1.0,1.0,3.9207774158166626e-199
2024-05-19 23:00:00,4.509111703033725e-199,1.0,1.0,3.60728936242698e-199
2024-05-20 00:00:00,4.148583037315737e-199,1.0,0.9853426998295857,3.270220808364729e-199
2024-05-20 01:00:00,3.8168806521083697e-199,1.0,0.9899310224179488,3.0227588531111403e-199
2024-05-20 02:00:00,3.511699725279101e-199,1.0,1.0,2.809359780223281e-199
2024-05-20 03:00:00,3.2309197180982435e-199,1.0,1.0,2.584735774478595e-199
2024-05-20 04:00:00,2.9725896407520926e-199,1.0,1.0,2.3780717126016743e-199
2024-05-20 05:00:00,2.734914495959001e-199,1.0,0.9876547440425454,2.1609210211877076e-199
2024-05-20 06:00:00,2.5162428064957544e-199,1.0,0.9880413968961639,1.9889216459679913e-199
2024-05-20 07:00:00,2.315055139967676e-199,1.0,1.0,1.8520441119741408e-199
2024-05-20 08:00:00,2.129953551086207e-199,1.0,0.9403308224586855,1.6022887795933526e-199
2024-05-20 09:00:00,1.959651868096683e-199,1.0,0.9207509902879113,1.4434811185356611e-199
2024-05-20 10:00:00,1.8029667558603069e-199,1.0,0.9201944190317423,1.3272639571539362e-199
2024-05-20 11:00:00,1.6588094934916574e-199,1.0,0.922549549922298,1.224267161302051e-199
2024-05-20 12:00:00,1.5261784094210383e-199,1.0,0.8932937921729719,1.0906605591073871e-199
2024-05-20 13:00:00,1.4041519213157173e-199,1.0,0.9100864443384071,1.0223197035049312e-199
2024-05-20 14:00:00,1.2918821324975833e-199,1.0,0.9434000179149943,9.750093015538249e-200
2024-05-20 15:00:00,1.1885889403637756e-199,1.0,0.9311756432736163,8.85428056904916e-200
2024-05-20 16:00:00,1.0935546158718985e-199,1.0,0.9170634964263534,8.022872156517289e-200
2024-05-20 17:00:00,1.0061188164250743e-199,1.0,0.912711184547777,7.346367173881096e-200
2024-05-20 18:00:00,9.256739975053198e-200,1.0,0.9106955411062188,6.74405745636851e-200
2024-05-20 19:00:00,8.516611911723838e-200,1.0,0.9179668197381381,6.25437372123926e-200
2024-05-20 20:00:00,7.835661220947228e-200,1.0,0.9219103399360074,5.779021679861481e-200
2024-05-20 22:00:00,6.632744025965779e-200,1.0,0.9252483957667447,4.9095486156450374e-200
2024-05-20 23:00:00,6.102419094755942e-200,1.0,0.9236036063261073,4.5089730265839094e-200
2024-05-21 00:00:00,5.614496603857323e-200,1.0,0.9284553229541423,4.1702474060474285e-200
2024-05-21 01:00:00,5.165586241334332e-200,1.0,0.9506231890906941,3.9284208530082036e-200
2024-05-21 02:00:00,4.752568769625821e-200,1.0,0.9302952763495497,3.5370338215274344e-200
2024-05-21 03:00:00,4.372574351635826e-200,1.0,0.9252616124227843,3.2366201560264606e-200
2024-05-21 04:00:00,4.022962609774052e-200,1.0,0.931077012921785,2.9965504078435627e-200
2024-05-21 05:00:00,3.7013042793852927e-200,1.0,0.9296627551217607,2.7527717871338355e-200
2024-05-21 06:00:00,3.405364329091922e-200,1.0,0.965908912345056,2.6314174042014637e-200
2024-05-21 07:00:00,3.1330864307590145e-200,1.0,0.9727783892989202,2.438239017318446e-200
2024-05-21 08:00:00,2.882578671170808e-200,1.0,0.9684288159595272,2.2332577995457067e-200
2024-05-21 09:00:00,2.652100406140218e-200,1.0,1.0,2.1216803249121742e-200
2024-05-21 10:00:00,2.4400501657055133e-200,1.0,0.9674961765173758,1.8885913646645387e-200
2024-05-21 11:00:00,2.244954526372755e-200,1.0,0.9593995157830791,1.7230466284456423e-200
2024-05-21 12:00:00,2.0654578730859927e-200,1.0,0.9027407328646712,1.4916583632406033e-200
2024-05-21 13:00:00,1.900312979784965e-200,1.0,0.9056202674301956,1.3767695591631456e-200
2024-05-21 14:00:00,1.7483723430987963e-200,1.0,1.0,1.398697874479037e-200
2024-05-21 15:00:00,1.6085802089603695e-200,1.0,0.8641449279800494,1.112037143057753e-200
2024-05-21 16:00:00,1.4799652367372854e-200,1.0,0.809636080472471,9.585866028059908e-201
2024-05-21 17:00:00,1.3616337499057295e-200,1.0,0.8097886347175564,8.821084282572058e-201
2024-05-21 18:00:00,1.2527635263714998e-200,1.0,0.8154138808243427,8.172166150350188e-201
2024-05-21 19:00:00,1.152598085289455e-200,1.0,0.8605607288464215,7.935045186749468e-201
2024-05-21 20:00:00,1.0604414306830356e-200,1.0,0.812684233091504,6.8944322466648e-201
2024-05-21 22:00:00,8.976442913900295e-201,1.0,0.8107138328155197,5.821861151822256e-201
2024-05-21 23:00:00,8.258726166173091e-201,1.0,0.8100247380309389,5.351817999378895e-201
2024-05-22 00:00:00,7.598394881140308e-201,1.0,0.8052810225706609,4.8950745598242745e-201
2024-05-22 01:00:00,6.990860770541313e-201,1.0,0.807490171920671,4.516041092382304e-201
2024-05-22 02:00:00,6.431902405387904e-201,1.0,0.8077309348704674,4.156197234319664e-201
2024-05-22 03:00:00,5.917635883517826e-201,1.0,0.8260404050491602,3.910565073723608e-201
2024-05-22 04:00:00,5.444487842440739e-201,1.0,0.8314126839501956,3.6212929998542916e-201
2024-05-22 05:00:00,5.009170629954952e-201,1.0,0.8311891355742995,3.330854564685141e-201
2024-05-22 06:00:00,4.608659460015128e-201,1.0,0.8238349955205522,3.037419956477851e-201
2024-05-22 07:00:00,4.240171395115592e-201,1.0,0.8085334055008084,2.7426561743999386e-201
2024-05-22 08:00:00,3.901146009147199e-201,1.0,0.7702683707107458,2.4039435042964333e-201
2024-05-22 09:00:00,3.5892275963692195e-201,1.0,0.7683320407326109,2.206174851017733e-201
2024-05-22 10:00:00,3.302248802872994e-201,1.0,0.7568833616894198,1.999533740042699e-201
2024-05-22 11:00:00,3.0382155667997246e-201,1.0,0.7438616014733614,1.8080095177127518e-201
2024-05-22 12:00:00,2.7952932626738445e-201,1.0,0.7554340288250765,1.6893277209354364e-201
2024-05-22 13:00:00,2.571793953574097e-201,1.0,0.7727294090298085,1.5898406575133976e-201
2024-05-22 14:00:00,2.3661646625633577e-201,1.0,0.7213042139780823,1.3653796336583818e-201
2024-05-22 15:00:00,2.1769765818846122e-201,1.0,0.7120320056447365,1.2400616014727385e-201
2024-05-22 16:00:00,2.002915144941811e-201,1.0,0.7739270772464808,1.2400882112780217e-201
2024-05-22 17:00:00,1.8427708920802295e-201,1.0,0.7898455232090673,1.164403471527639e-201
2024-05-22 18:00:00,1.6954310666998464e-201,1.0,0.7827690808906773,1.0617048142353115e-201
2024-05-22 19:00:00,1.5598718833062587e-201,1.0,0.7837836098672432,9.780816125025556e-202
2024-05-22 20:00:00,1.4351514137732741e-201,1.0,0.7857974109028903,9.021906121573292e-202
2024-05-22 22:00:00,1.2148294442099813e-201,1.0,0.8247175490428171,8.015129293871229e-202
2024-05-22 23:00:00,1.1176970448726595e-201,1.0,0.8278833338167707,7.402582045650642e-202
2024-05-23 00:00:00,1.0283309233827516e-201,1.0,0.8312018488455343,6.838004517926228e-202
2024-05-23 01:00:00,9.46110122448933e-202,1.0,0.8364217689516715,6.330776817934554e-202
2024-05-23 02:00:00,8.704633337834225e-202,1.0,0.8300341301419543,5.78011420861911e-202
2024-05-23 03:00:00,8.008649283870278e-202,1.0,0.8247120234593435,5.2838634848615035e-202
2024-05-23 04:00:00,7.368313042350118e-202,1.0,0.8261166217875225,4.869668703055379e-202
2024-05-23 05:00:00,6.779175259854751e-202,1.0,0.8250221002403945,4.474375528626471e-202
2024-05-23 06:00:00,6.237142333622418e-202,1.0,0.7900546796677559,3.942146790745807e-202
2024-05-23 07:00:00,5.738447967297517e-202,1.0,0.7967532373993945,3.6577015964738173e-202
2024-05-23 08:00:00,5.2796270009531745e-202,1.0,0.7990257134158459,3.374846184804939e-202
2024-05-23 09:00:00,4.857491333552949e-202,1.0,0.7800560592034607,3.031292437813021e-202
2024-05-23 10:00:00,4.469107770545818e-202,1.0,0.7795040026192847,2.7869499162219305e-202
2024-05-23 11:00:00,4.111777642667265e-202,1.0,0.793545956224445,2.6103076169861516e-202
2024-05-23 12:00:00,3.783018054333599e-202,1.0,0.8315587799065383,2.516641502100843e-202
2024-05-23 13:00:00,3.480544631331584e-202,1.0,0.8253857042066844,2.2982334252435317e-202
2024-05-23 14:00:00,3.2022556479247612e-202,1.0,0.6790186932501516,1.7395131564054314e-202
2024-05-23 15:00:00,2.9462174230882697e-202,1.0,0.6990380050770914,1.6476143599671945e-202
2024-05-23 16:00:00,2.7106508843960116e-202,1.0,0.7223246465608779,1.5663759536170243e-202
2024-05-23 17:00:00,2.493919206198633e-202,1.0,0.7328358542178596,1.4621067294599213e-202
2024-05-23 18:00:00,2.294516436199761e-202,1.0,0.7295456875534639,1.3391636568400627e-202
2024-05-23 19:00:00,2.11105703140081e-202,1.0,0.7525293859989244,1.2709059613190108e-202
2024-05-23 20:00:00,1.9422662307043118e-202,1.0,0.7501707562993691,1.1656250617777429e-202
2024-05-23 22:00:00,1.6440928691633462e-202,1.0,0.7508012272859304,9.875095551519095e-203
2024-05-23 23:00:00,1.512638461405664e-202,1.0,0.7527086060884325,9.108607902403269e-203
2024-05-24 00:00:00,1.3916945677697215e-202,1.0,0.7551485071799902,8.407488602414454e-203
2024-05-24 01:00:00,1.2804208139465267e-202,1.0,0.7516049151618496,7.698964617901965e-203
2024-05-24 02:00:00,1.178044018246656e-202,1.0,0.7582336552710176,7.145860976202556e-203
2024-05-24 03:00:00,1.0838528191752794e-202,1.0,0.7605802290283091,6.594856203530501e-203
2024-05-24 04:00:00,9.971927325624807e-203,1.0,0.7633567519830262,6.089710443439791e-203
2024-05-24 05:00:00,9.174616039030802e-203,1.0,0.7641483598654464,5.608614238896485e-203
2024-05-24 06:00:00,8.441054243078574e-203,1.0,0.7654441127057529,5.168924220315527e-203
2024-05-24 07:00:00,7.766144809927739e-203,1.0,0.7936807453113707,4.931071680751585e-203
2024-05-24 08:00:00,7.145198155576659e-203,1.0,0.7934533704874168,4.5355052474742197e-203
2024-05-24 09:00:00,6.573899654457798e-203,1.0,0.7917598479615232,4.1639598327422526e-203
2024-05-24 10:00:00,6.048279659417649e-203,1.0,0.8530386071625853,4.127532845119542e-203
2024-05-24 11:00:00,5.56468591876346e-203,1.0,0.8344864025924765,3.7149237871247435e-203
2024-05-24 12:00:00,5.119758198724572e-203,1.0,0.822621771377965,3.3692996467693334e-203
2024-05-24 13:00:00,4.7104049349893155e-203,1.0,0.7784191129761144,2.933335385002156e-203
2024-05-24 14:00:00,4.3337817510794025e-203,1.0,0.7784444677789465,2.6988867429512934e-203
2024-05-24 15:00:00,3.987271694302941e-203,1.0,0.9702704499056803,3.0949855205819994e-203
2024-05-24 16:00:00,3.668467051953089e-203,1.0,1.0,2.9347736415624715e-203
2024-05-24 17:00:00,3.375152621401203e-203,1.0,1.0,2.7001220971209627e-203
2024-05-24 18:00:00,3.1052903178415777e-203,1.0,1.0,2.4842322542732622e-203
2024-05-24 19:00:00,2.857005012732714e-203,1.0,1.0,2.2856040101861712e-203
2024-05-24 20:00:00,2.6285715045327615e-203,1.0,1.0,2.1028572036262095e-203
2024-05-26 22:00:00,4.0752987780802825e-205,1.0,1.0,3.2602390224642262e-205
2024-05-26 23:00:00,3.749455878718541e-205,1.0,1.0,2.999564702974833e-205
2024-05-27 00:00:00,3.449665939113944e-205,1.0,1.0,2.7597327512911553e-205
2024-05-27 01:00:00,3.1738458796188634e-205,1.0,1.0,2.5390767036950907e-205
2024-05-27 02:00:00,2.920079174437682e-205,1.0,1.0,2.336063339550146e-205
2024-05-27 03:00:00,2.6866025347166927e-205,1.0,1.0,2.149282027773354e-205
2024-05-27 04:00:00,2.4717936563951227e-205,1.0,1.0,1.9774349251160982e-205
2024-05-27 05:00:00,2.2741599476825683e-205,1.0,1.0,1.8193279581460547e-205
2024-05-27 06:00:00,2.0923281578389818e-205,1.0,1.0,1.6738625262711854e-205
2024-05-27 07:00:00,1.9250348351914526e-205,1.0,1.0,1.540027868153162e-205
2024-05-27 08:00:00,1.7711175480848094e-205,1.0,1.0,1.4168940384678477e-205
2024-05-27 09:00:00,1.6295068077673489e-205,1.0,1.0,1.3036054462138792e-205
2024-05-27 10:00:00,1.499218637086836e-205,1.0,1.0,1.1993749096694689e-205
2024-05-27 11:00:00,1.379347733359956e-205,1.0,1.0,1.1034781866879648e-205
2024-05-27 12:00:00,1.2690611779093964e-205,1.0,1.0,1.0152489423275171e-205
2024-05-27 13:00:00,1.1675926485584722e-205,1.0,1.0,9.340741188467778e-206
2024-05-27 14:00:00,1.074237094868501e-205,1.0,1.0,8.593896758948009e-206
2024-05-27 15:00:00,9.883458391213574e-206,1.0,1.0,7.90676671297086e-206
2024-05-27 16:00:00,9.093220690057539e-206,1.0,1.0,7.274576552046031e-206
2024-05-27 17:00:00,8.366166906879397e-206,1.0,1.0,6.692933525503518e-206
2024-05-27 18:00:00,7.697245134530779e-206,1.0,1.0,6.157796107624623e-206
2024-05-27 22:00:00,5.515317144053167e-206,1.0,1.0,4.4122537152425337e-206
2024-05-27 23:00:00,5.074336733295562e-206,1.0,1.0,4.05946938663645e-206
2024-05-28 00:00:00,4.668615169416811e-206,1.0,1.0,3.7348921355334493e-206
2024-05-28 01:00:00,4.2953333106757505e-206,1.0,1.0,3.436266648540601e-206
2024-05-28 02:00:00,3.9518974214585786e-206,1.0,1.0,3.1615179371668633e-206
2024-05-28 03:00:00,3.6359211498008524e-206,1.0,1.0,2.908736919840682e-206
2024-05-28 04:00:00,3.3452089459069645e-206,1.0,1.0,2.676167156725572e-206
2024-05-28 05:00:00,3.077740806449807e-206,1.0,1.0,2.4621926451598454e-206
2024-05-28 06:00:00,2.831658238650786e-206,1.0,1.0,2.265326590920629e-206
2024-05-28 07:00:00,2.605251346609813e-206,1.0,1.0,2.0842010772878503e-206
2024-05-28 08:00:00,2.3969469501539267e-206,1.0,1.0,1.9175575601231414e-206
2024-05-28 09:00:00,2.2052976536518274e-206,1.0,1.0,1.764238122921462e-206
2024-05-28 10:00:00,2.0289717888375543e-206,1.0,1.0,1.6231774310700435e-206
2024-05-28 11:00:00,1.8667441617604936e-206,1.0,1.0,1.493395329408395e-206
2024-05-28 12:00:00,1.717487539569575e-206,1.0,1.0,1.37399003165566e-206
2024-05-28 13:00:00,1.5801648179764762e-206,1.0,1.0,1.264131854381181e-206
2024-05-28 14:00:00,1.4538218149730458e-206,1.0,1.0,1.1630574519784367e-206
2024-05-28 15:00:00,1.3375806407321654e-206,1.0,1.0,1.0700645125857324e-206
2024-05-28 16:00:00,1.2306335976219636e-206,1.0,1.0,9.84506878097571e-207
2024-05-28 17:00:00,1.1322375679472992e-206,1.0,1.0,9.057900543578394e-207
2024-05-28 18:00:00,1.041708850423362e-206,1.0,1.0,8.333670803386896e-207
2024-05-28 19:00:00,9.584184095019654e-207,1.0,1.0,7.667347276015724e-207
2024-05-28 20:00:00,8.817875045402195e-207,1.0,1.0,7.054300036321757e-207
2024-05-28 22:00:00,7.464170078301811e-207,1.0,1.0,5.971336062641449e-207
2024-05-28 23:00:00,6.86736799038503e-207,1.0,1.0,5.493894392308024e-207
2024-05-29 00:00:00,6.318283562757707e-207,1.0,1.0,5.054626850206166e-207
2024-05-29 01:00:00,5.8131015019595994e-207,1.0,1.0,4.65048120156768e-207
